"","Gene.Name","eventID","AS_type","chromosome_name","band"
"5038","Tmem189","ENSMUSG00000090213.1;AF:chr2:167654727-167661373:167661556:167654727-167689511:167689822:-","AF","2","qH3"
"5039","Ccdc84","ENSMUSG00000043923.8;A5:chr9:44413201-44413443:44413201-44413471:-","A5","9","qA5.2"
"5040","2410002F23Rik","ENSMUSG00000045411.16;SE:chr7:44246808-44247251:44247416-44248252:+","SE","7","qB3"
"5041","Tnpo1","ENSMUSG00000009470.16;A5:chr13:98890790-98890915:98890790-98890944:-","A5","13","qD1"
"5042","Efcab12","ENSMUSG00000030321.15;SE:chr6:115817429-115817713:115817823-115820045:-","SE","6","qE3"
"5043","Foxm1","ENSMUSG00000001517.14;A3:chr6:128371085-128372531:128371085-128372534:+","A3","6","qF3"
"5044","Impdh1","ENSMUSG00000003500.13;SE:chr6:29209268-29212069:29212167-29216072:-","SE","6","qA3.3"
"5045","Acsl6","ENSMUSG00000020333.17;MX:chr11:54335125-54336936:54337013-54338412:54335125-54337071:54337148-54338412:+","MX","11","qB1.3"
"5046","Kmt5c","ENSMUSG00000059851.15;A5:chr7:4740818-4741780:4740239-4741780:+","A5","7","qA1"
"5047","Zfp655","ENSMUSG00000007812.16;SE:chr5:145233602-145235737:145235863-145237050:+","SE","5","qG2"
"5048","Nanp","ENSMUSG00000053916.4;SE:chr2:151030916-151038616:151038709-151039237:-","SE","2","qG3"
"5049","Slf1","ENSMUSG00000021597.16;AF:chr13:77126714-77131244:77131276:77126714-77135353:77135460:-","AF","13","qC1"
"5050","Apod","ENSMUSG00000022548.14;SE:chr16:31311164-31314399:31314468-31314552:-","SE","16","qB2"
"5051","Ttc12","ENSMUSG00000040219.4;RI:chr9:49471862:49471883-49472383:49472543:-","RI","9","qA5.3"
"5052","Dcp1b","ENSMUSG00000041477.14;RI:chr6:119214770:119215606-119217902:119217979:+","RI","6","qF1"
"5053","Clk3","ENSMUSG00000032316.8;RI:chr9:57758284:57758350-57760824:57761040:-","RI","9","qB"
"5054","Rpn2","ENSMUSG00000027642.15;AF:chr2:157279146:157279335-157283584:157279569:157279773-157283584:+","AF","2","qH1"
"5055","Nt5dc1","ENSMUSG00000039480.14;SE:chr10:34324462-34398114:34398198-34399738:-","SE","10","qB1"
"5056","Shroom3","ENSMUSG00000029381.15;A5:chr5:92962630-92964356:92962363-92964356:+","A5","5","qE2"
"5057","Klc2","ENSMUSG00000024862.16;A3:chr19:5117469-5118184:5117432-5118184:-","A3","19","qA"
"5058","Vps9d1","ENSMUSG00000001062.18;RI:chr8:123245114:123245210-123245482:123245712:-","RI","8","qE2"
"5059","Nabp2","ENSMUSG00000025374.13;AF:chr10:128409348-128409507:128409632:128409348-128409736:128409874:-","AF","10","qD3"
"5060","Nfe2l1","ENSMUSG00000038615.17;AF:chr11:96828223-96829411:96829502:96828223-96829819:96829968:-","AF","11","qD"
"5061","Fam49a","ENSMUSG00000020589.16;SE:chr12:12262238-12276343:12276415-12304181:+","SE","12","qA1.1"
"5062","Tlr3","ENSMUSG00000031639.12;SE:chr8:45408735-45410120:45410299-45410453:-","SE","8","qB1.1"
"5063","Il12rb1","ENSMUSG00000000791.9;RI:chr8:70812478:70812614-70813305:70813371:+","RI","8","qB3.3"
"5064","Rgs19","ENSMUSG00000002458.13;AF:chr2:181691595-181691721:181691817:181691595-181693879:181693977:-","AF","2","qH4"
"5065","Uty","ENSMUSG00000068457.14;SE:chrY:1239819-1239992:1240147-1245156:-","SE","Y","qA1"
"5066","Slc35c2","ENSMUSG00000017664.16;AF:chr2:165283535-165286481:165286552:165283535-165287784:165287838:-","AF","2","qH3"
"5067","Cdk1","ENSMUSG00000019942.12;AF:chr10:69350158-69350764:69350830:69350158-69352836:69352938:-","AF","10","qB5.3"
"5068","Myo1b","ENSMUSG00000018417.14;AF:chr1:51883226-51907131:51907316:51883226-51915761:51916071:-","AF","1","qC1.1"
"5069","Creb3l3","ENSMUSG00000035041.8;A3:chr10:81092955-81098656:81092882-81098656:-","A3","10","qC1"
"5070","Scn5a","ENSMUSG00000032511.17;MX:chr9:119539754-119543099:119543190-119550606:119539754-119543324:119543415-119550606:-","MX","9","qF3"
"5071","Mest","ENSMUSG00000051855.15;SE:chr6:30738335-30740240:30740343-30740670:+","SE","6","qA3.3"
"5072","Lgals8","ENSMUSG00000057554.13;MX:chr13:12454945-12456344:12456432-12461427:12454945-12459174:12459316-12461427:-","MX","13","qA1"
"5073","Serpinf2","ENSMUSG00000038224.12;AF:chr11:75438458-75438873:75438900:75438458-75439457:75439591:-","AF","11","qB5"
"5074","Wdr37","ENSMUSG00000021147.16;AF:chr13:8861265-8870870:8871044:8861265-8871483:8871736:-","AF","13","qA1"
"5075","Pdlim5","ENSMUSG00000028273.15;AF:chr3:142391850-142395515:142395578:142391850-142395586:142395618:-","AF","3","qH1"
"5076","Spg7","ENSMUSG00000000738.18;A3:chr8:123066575-123070376:123066575-123070380:+","A3","8","qE2"
"5077","Bag2","ENSMUSG00000042215.8;AF:chr1:33747016-33748217:33748719:33747016-33757579:33757741:-","AF","1","qB"
"5078","Ttc16","ENSMUSG00000039021.15;AF:chr2:32774557-32775236:32775330:32774557-32775331:32775633:-","AF","2","qB"
"5079","Pnrc1","ENSMUSG00000040128.9;AF:chr4:33246507-33247298:33247575:33246507-33289995:33290163:-","AF","4","qA5"
"5080","Plppr4","ENSMUSG00000044667.12;SE:chr3:117323237-117325790:117325963-117326685:-","SE","3","qG1"
"5081","Srp19","ENSMUSG00000014504.16;MX:chr18:34331259-34331750:34331825-34334457:34331259-34334293:34334364-34334457:+","MX","18","qB1"
"5082","Man2c1","ENSMUSG00000032295.15;A3:chr9:57138520-57138848:57138520-57138854:+","A3","9","qB"
"5083","Dexi","ENSMUSG00000038055.12;AF:chr16:10530812-10531600:10531809:10530812-10542272:10543054:-","AF","16","qA1"
"5084","Myo1g","ENSMUSG00000020437.12;A3:chr11:6519187-6520742:6519123-6520742:-","A3","11","qA1"
"5085","Tmem231","ENSMUSG00000031951.8;SE:chr8:111918956-111926846:111926925-111933360:-","SE","8","qE1"
"5086","Rgs12","ENSMUSG00000029101.14;A3:chr5:35026989-35028383:35026989-35028536:+","A3","5","qB2"
"5087","Stk16","ENSMUSG00000026201.12;A3:chr1:75212733-75212886:75212733-75213054:+","A3","1","qC4"
"5088","Ccdc28b","ENSMUSG00000028795.15;SE:chr4:129622787-129623439:129623704-129623814:-","SE","4","qD2.2"
"5089","Casc1","ENSMUSG00000043541.16;AF:chr6:145208438-145210404:145210791:145208438-145210807:145210909:-","AF","6","qG3"
"5090","Emc8","ENSMUSG00000031819.13;A3:chr8:120660187-120660784:120660017-120660784:-","A3","8","qE1"
"5091","Hmbs","ENSMUSG00000032126.16;AF:chr9:44342071-44342221:44342305:44342071-44344010:44344228:-","AF","9","qA5.2"
"5092","Pklr","ENSMUSG00000041237.12;A5:chr3:89136637-89137224:89136618-89137224:+","A5","3","qF1"
"5093","Gpr19","ENSMUSG00000032641.18;AL:chr6:134869093:134870443-134887630:134877251:134877334-134887630:-","AL","6","qG1"
"5094","Dnajb4","ENSMUSG00000028035.13;AL:chr3:152178511:152179646-152209835:152193563:152193664-152209835:-","AL","3","qH3"
"5095","Pemt","ENSMUSG00000000301.16;SE:chr11:59983558-60031713:60031820-60046340:-","SE","11","qB1.3"
"5096","Apitd1","ENSMUSG00000073705.10;A3:chr4:149132432-149137476:149132382-149137476:-","A3","4","qE2"
"5097","Phax","ENSMUSG00000008301.11;AF:chr18:56562593:56562635-56575462:56572822:56573135-56575462:+","AF","18","qD3"
"5098","Tle3","ENSMUSG00000032280.16;AF:chr9:61373482:61373506-61373953:61373514:61373559-61373953:+","AF","9","qB"
"5099","Fgf9","ENSMUSG00000021974.14;AF:chr14:58070547:58070647-58083201:58072686:58073332-58083201:+","AF","14","qC3"
"5100","Ssbp4","ENSMUSG00000070003.7;AF:chr8:70602646-70607997:70608041:70602646-70608125:70608312:-","AF","8","qB3.3"
"5101","Serpinb2","ENSMUSG00000062345.10;AF:chr1:107511423:107511478-107515464:107511497:107511584-107515464:+","AF","1","qE2.1"
"5102","Mab21l3","ENSMUSG00000044313.13;AF:chr3:101835264-101835921:101836223:101835264-101848908:101848959:-","AF","3","qF2.2"
"5103","Esr1","ENSMUSG00000019768.16;SE:chr10:4612155-4669223:4669332-4712313:+","SE","10","qA1"
"5104","4933434E20Rik","ENSMUSG00000027942.16;AL:chr3:90058800-90060362:90060994:90058800-90061638:90062296:+","AL","3","qF1"
"5105","Irak4","ENSMUSG00000059883.16;AL:chr15:94566897-94567014:94568306:94566897-94579888:94581815:+","AL","15","qE3"
"5106","Napa","ENSMUSG00000006024.13;AF:chr7:16098608:16098774-16109051:16107616:16107632-16109051:+","AF","7","qA2"
"5107","Ankrd45","ENSMUSG00000044835.15;A5:chr1:161142840-161150965:161142718-161150965:+","A5","1","qH2.1"
"5108","Npas1","ENSMUSG00000001988.9;A3:chr7:16465276-16465361:16465196-16465361:-","A3","7","qA2"
"5109","Npas1","ENSMUSG00000001988.9;RI:chr7:16460806:16460953-16461330:16461436:-","RI","7","qA2"
"5110","Crocc","ENSMUSG00000040860.16;RI:chr4:141019708:141019932-141020274:141020489:-","RI","4","qD3"
"5111","Arhgap11a","ENSMUSG00000041219.14;A3:chr2:113834916-113836866:113834462-113836866:-","A3","2","qE4"
"5112","Lrp2bp","ENSMUSG00000031637.13;AF:chr8:45999308:45999701-46011114:46010611:46010800-46011114:+","AF","8","qB1.1"
"5113","Dph6","ENSMUSG00000057147.13;A5:chr2:114518292-114519669:114518292-114519712:-","A5","2","qE4"
"5114","Sphk2","ENSMUSG00000057342.15;SE:chr7:45713728-45716993:45717063-45717701:-","SE","7","qB3"
"5115","Ifi44","ENSMUSG00000028037.13;A3:chr3:151749644-151749836:151747654-151749836:-","A3","3","qH3"
"5116","Rabepk","ENSMUSG00000070953.13;AF:chr2:34797433-34799505:34799618:34797433-34799751:34799912:-","AF","2","qB"
"5117","Gm21992","ENSMUSG00000096370.8;A5:chr19:4792820-4793672:4792820-4793926:-","A5","19","qA"
"5118","Agrn","ENSMUSG00000041936.18;SE:chr4:156167506-156168546:156168569-156168733:-","SE","4","qE2"
"5119","Trp53i13","ENSMUSG00000044328.13;A3:chr11:77509367-77509598:77509273-77509598:-","A3","11","qB5"
"5120","Lrch2","ENSMUSG00000031290.14;SE:chrX:147492087-147496767:147496832-147503384:-","SE","X","qF2"
"5121","Smarca1","ENSMUSG00000031099.16;A5:chrX:47810120-47811127:47810120-47811158:-","A5","X","qA4"
"5122","Ywhag","ENSMUSG00000051391.9;A3:chr5:135932642-135934323:135930949-135934323:-","A3","5","qG2"
"5123","Zfp451","ENSMUSG00000042197.13;AF:chr1:33813810-33814128:33814211:33813810-33814338:33814426:-","AF","1","qB"
"5124","Nxf2","ENSMUSG00000009941.10;A3:chrX:134949884-134950347:134949866-134950347:-","A3","X","qE3"
"5125","Gm4952","ENSMUSG00000071633.11;A5:chr19:12600183-12613466:12600089-12613466:+","A5","19","qA"
"5126","Isl2","ENSMUSG00000032318.12;A5:chr9:55544364-55544941:55544359-55544941:+","A5","9","qB"
"5127","Arhgap23","ENSMUSG00000049807.16;SE:chr11:97491230-97491644:97491666-97493051:+","SE","11","qD"
"5128","Nr2f1","ENSMUSG00000069171.13;AF:chr13:78195689-78195841:78197038:78195689-78197810:78197930:-","AF","13","qC1"
"5129","Ube2v1","ENSMUSG00000078923.10;SE:chr2:167617977-167629170:167629288-167631940:-","SE","2","qH3"
"5130","Spg21","ENSMUSG00000032388.7;AF:chr9:65460953:65461154-65465264:65462850:65462904-65465264:+","AF","9","qC"
"5131","Sgsm3","ENSMUSG00000042303.16;AL:chr15:81003870-81004063:81004185:81003870-81006407:81006515:+","AL","15","qE1"
"5132","Wbp1","ENSMUSG00000030035.14;SE:chr6:83120044-83120185:83120876-83121203:-","SE","6","qC3"
"5133","Ccdc120","ENSMUSG00000031150.12;AF:chrX:7738523-7740155:7740207:7738523-7741212:7741341:-","AF","X","qA1.1"
"5134","Rbm43","ENSMUSG00000036249.16;AF:chr2:51932523-51933309:51933335:51932523-51934832:51935007:-","AF","2","qC1.1"
"5135","Kif9","ENSMUSG00000032489.17;A5:chr9:110477114-110483061:110477083-110483061:+","A5","9","qF2"
"5136","Eef1b2","ENSMUSG00000025967.16;A3:chr1:63177876-63178023:63177876-63178423:+","A3","1","qC2"
"5137","BC017158","ENSMUSG00000030780.15;RI:chr7:128274633:128274703-128276086:128276143:-","RI","7","qF3"
"5138","BC017158","ENSMUSG00000030780.15;RI:chr7:128276228:128276412-128276495:128276565:-","RI","7","qF3"
"5139","Gramd1a","ENSMUSG00000001248.14;RI:chr7:31134414:31134517-31135597:31135739:-","RI","7","qB1"
"5140","Mpv17","ENSMUSG00000107283.3;AL:chr5:31141096:31141850-31145246:31144274:31144752-31145246:-","AL","5","qB1"
"5141","Txnrd2","ENSMUSG00000075704.16;AF:chr16:18426438:18426559-18429811:18428925:18429029-18429811:+","AF","16","qA3"
"5142","Nabp2","ENSMUSG00000025374.13;AF:chr10:128409348-128409507:128409632:128409348-128409656:128409722:-","AF","10","qD3"
"5143","Pcdh10","ENSMUSG00000049100.15;AL:chr3:45392874-45399323:45402645:45392874-45419407:45423711:+","AL","3","qB"
"5144","Sec14l1","ENSMUSG00000020823.16;AL:chr11:117156902-117157259:117157559:117156902-117158754:117159265:+","AL","11","qE2"
"5145","Ccdc189","ENSMUSG00000057176.4;A5:chr7:127585053-127585145:127585053-127585454:-","A5","7","qF3"
"5146","Mapk7","ENSMUSG00000001034.17;RI:chr11:61492904:61493069-61493506:61494266:-","RI","11","qB2"
"5147","Plac9b","ENSMUSG00000072674.10;A5:chr14:26170237-26181661:26170237-26181759:-","A5",NA,NA
"5148","Ccdc97","ENSMUSG00000002608.8;MX:chr7:25716187-25716854:25716999-25718918:25716187-25718145:25718279-25718918:-","MX","7","qA3"
"5149","Hmgxb4","ENSMUSG00000034518.14;AL:chr8:74993749-74998835:74999220:74993749-74999560:74999798:+","AL","8","qC1"
"5150","Atf7ip","ENSMUSG00000030213.12;AF:chr6:136518841:136518963-136563760:136560843:136561439-136563760:+","AF","6","qG1"
"5151","Pex11a","ENSMUSG00000030545.9;AF:chr7:79737910-79740165:79740356:79737910-79742910:79743131:-","AF","7","qD2"
"5152","Wdpcp","ENSMUSG00000020319.9;SE:chr11:21572370-21648070:21648123-21652226:+","SE","11","qA3.1"
"5153","Myo6","ENSMUSG00000033577.18;SE:chr9:80292517-80293945:80293974-80296643:+","SE","9","qE1"
"5154","Nrf1","ENSMUSG00000058440.14;AL:chr6:30126359-30140216:30140904:30126359-30151514:30151677:+","AL","6","qA3.3"
"5155","Fahd2a","ENSMUSG00000027371.10;SE:chr2:127438569-127440386:127440602-127444417:-","SE","2","qF1"
"5156","Rnf6","ENSMUSG00000029634.15;AF:chr5:146220484-146220738:146220901:146220484-146221220:146221555:-","AF","5","qG3"
"5157","Lrrc14","ENSMUSG00000033728.14;A5:chr15:76710927-76712867:76710836-76712867:+","A5","15","qD3"
"5158","Mau2","ENSMUSG00000031858.16;RI:chr8:70022620:70022669-70023607:70023697:-","RI","8","qB3.3"
"5159","Fxyd2","ENSMUSG00000059412.7;RI:chr9:45408300:45408374-45409513:45409549:+","RI","9","qA5.2"
"5160","Ankrd10","ENSMUSG00000031508.14;SE:chr8:11619297-11620262:11620373-11628439:-","SE","8","qA1.1"
"5161","Ppcdc","ENSMUSG00000063849.6;AF:chr9:57421221-57424932:57425330:57421221-57434903:57435024:-","AF","9","qB"
"5162","Il11ra1","ENSMUSG00000073889.10;SE:chr4:41760551-41761077:41761162-41763582:+","SE","4","qA5"
"5163","Nup210","ENSMUSG00000030091.17;AL:chr6:91013070:91013316-91015824:91013317:91013407-91015824:-","AL","6","qD1"
"5164","Senp7","ENSMUSG00000052917.14;AL:chr16:56123970-56126141:56126420:56123970-56138985:56139043:+","AL","16","qC1.1"
"5165","Spo11","ENSMUSG00000005883.15;AF:chr2:172977700:172978193-172984016:172979849:172980024-172984016:+","AF","2","qH3"
"5166","Men1","ENSMUSG00000024947.16;A5:chr19:6335325-6335445:6335070-6335445:+","A5","19","qA"
"5167","Naa60","ENSMUSG00000005982.13;AL:chr16:3899968-3900643:3900811:3899968-3901776:3901939:+","AL","16","qA1"
"5168","Pdzd9","ENSMUSG00000030887.4;A3:chr7:120663026-120668380:120662889-120668380:-","A3","7","qF2"
"5169","Spsb2","ENSMUSG00000038451.13;AF:chr6:124808661:124808779-124809227:124808906:124809030-124809227:+","AF","6","qF2"
"5170","Sfi1","ENSMUSG00000023764.18;RI:chr11:3134626:3134730-3135283:3135542:-","RI","11","qA1"
"5171","Ifi44","ENSMUSG00000028037.13;SE:chr3:151732553-151738223:151738323-151739320:-","SE","3","qH3"
"5172","Ifi44","ENSMUSG00000028037.13;SE:chr3:151745637-151745793:151745988-151747618:-","SE","3","qH3"
"5173","Ifi44","ENSMUSG00000028037.13;SE:chr3:151747654-151749145:151749644-151749836:-","SE","3","qH3"
"5174","Dbn1","ENSMUSG00000034675.17;AF:chr13:55483442-55486581:55486660:55483442-55487863:55488061:-","AF","13","qB1"
"5175","Dusp13","ENSMUSG00000021768.15;MX:chr14:21740277-21743435:21743529-21748446:21740277-21747421:21747638-21748446:-","MX","14","qA3"
"5176","Rab40b","ENSMUSG00000025170.13;A3:chr11:121363647-121387998:121363564-121387998:-","A3","11","qE2"
"5177","Ino80d","ENSMUSG00000040865.15;A3:chr1:63093531-63093640:63093440-63093640:-","A3","1","qC2"
"5178","Wac","ENSMUSG00000024283.14;A5:chr18:7869615-7869991:7869459-7869991:+","A5","18","qA1"
"5179","Nrf1","ENSMUSG00000058440.14;AL:chr6:30126359-30144581:30144860:30126359-30151514:30153180:+","AL","6","qA3.3"
"5180","Cd151","ENSMUSG00000025510.14;AF:chr7:141467422:141467466-141469255:141468829:141468896-141469255:+","AF","7","qF5"
"5181","Snrk","ENSMUSG00000038145.17;SE:chr9:122131942-122132628:122132750-122136906:+","SE","9","qF4"
"5182","Lpcat1","ENSMUSG00000021608.14;SE:chr13:73467517-73488887:73489101-73494802:+","SE","13","qC1"
"5183","Dnm3","ENSMUSG00000040265.16;SE:chr1:162231767-162274488:162274539-162285997:-","SE","1","qH2.1"
"5184","4930427A07Rik","ENSMUSG00000037466.13;A3:chr12:113157363-113157471:113157363-113157578:+","A3","12","qF1"
"5185","Ube2m","ENSMUSG00000005575.16;A5:chr7:13036660-13037555:13036660-13037595:-","A5","7","qA1"
"5186","Rbm25","ENSMUSG00000010608.15;AL:chr12:83651444-83651646:83651750:83651444-83659423:83659464:+","AL","12","qD1"
"5187","Fam220a","ENSMUSG00000083012.8;AL:chr5:143549134-143551542:143551933:143549134-143562757:143564525:+","AL","5","qG2"
"5188","Mlxipl","ENSMUSG00000005373.13;AF:chr5:135089890:135090060-135113627:135106918:135107215-135113627:+","AF","5","qG2"
"5189","Mettl3","ENSMUSG00000022160.17;AL:chr14:52294857:52295093-52296516:52295707:52296186-52296516:-","AL","14","qC2"
"5190","Ssbp4","ENSMUSG00000070003.7;AF:chr8:70602646-70608125:70608268:70602646-70608573:70608872:-","AF","8","qB3.3"
"5191","Slf1","ENSMUSG00000021597.16;AF:chr13:77126714-77131244:77131276:77126714-77134766:77135438:-","AF","13","qC1"
"5192","Prox2","ENSMUSG00000042320.16;AF:chr12:85095615-85096970:85097081:85095615-85106275:85106431:-","AF","12","qD1"
"5193","Def8","ENSMUSG00000001482.15;A3:chr8:123443051-123446098:123443051-123446123:+","A3","8","qE2"
"5194","Arid1a","ENSMUSG00000007880.16;AF:chr4:133723051-133752469:133753611:133723051-133756395:133756769:-","AF","4","qD2.3"
"5195","Efna3","ENSMUSG00000028039.11;AL:chr3:89315364:89315567-89316070:89315859:89315885-89316070:-","AL","3","qF1"
"5196","Rpl13a","ENSMUSG00000074129.13;AF:chr7:45127568-45128542:45128626:45127568-45128700:45128723:-","AF","7","qB3"
"5197","Tnip2","ENSMUSG00000059866.13;A3:chr5:34501549-34503537:34501520-34503537:-","A3","5","qB2"
"5198","Cdkn1b","ENSMUSG00000003031.14;RI:chr6:134921956:134922083-134924243:134925513:+","RI","6","qG1"
"5199","Cars2","ENSMUSG00000056228.10;SE:chr8:11542977-11547030:11547087-11547727:-","SE","8","qA1.1"
"5200","Lin54","ENSMUSG00000035310.15;A5:chr5:100485855-100498303:100485855-100498562:-","A5",NA,NA
"5201","Aldh1a3","ENSMUSG00000015134.15;AF:chr7:66422315-66426430:66426589:66422315-66427314:66427517:-","AF","7","qC"
"5202","9030617O03Rik","ENSMUSG00000021185.15;SE:chr12:100779310-100787616:100787672-100829599:+","SE","12","qE"
"5203","Ubap2l","ENSMUSG00000042520.16;AF:chr3:90047899-90052305:90052331:90047899-90052455:90052462:-","AF","3","qF1"
"5204","Rnf214","ENSMUSG00000042790.16;AF:chr9:45904919-45906352:45906407:45904919-45906738:45906869:-","AF","9","qA5.2"
"5205","Rabepk","ENSMUSG00000070953.13;AF:chr2:34797433-34799505:34799618:34797433-34799751:34799864:-","AF","2","qB"
"5206","Wdr72","ENSMUSG00000044976.17;A5:chr9:74148383-74148721:74148347-74148721:+","A5","9","qD"
"5207","Mus81","ENSMUSG00000024906.9;A5:chr19:5485353-5485488:5485353-5485626:-","A5","19","qA"
"5208","Ampd2","ENSMUSG00000027889.17;AF:chr3:108081131-108085247:108085555:108081131-108086218:108086627:-","AF","3","qF2.3"
"5209","Numa1","ENSMUSG00000066306.13;AF:chr7:101934111:101934317-101977380:101970180:101970354-101977380:+","AF","7","qE2"
"5210","Uggt2","ENSMUSG00000042104.18;RI:chr14:118994946:118995072-118998097:118998213:-","RI","14","qE4"
"5211","Ampd2","ENSMUSG00000027889.17;AF:chr3:108081131-108085247:108085395:108081131-108086218:108086627:-","AF","3","qF2.3"
"5212","Bag6","ENSMUSG00000024392.17;AF:chr17:35135178:35135471-35136115:35135486:35135628-35136115:+","AF","17","qB1"
"5213","Dennd2a","ENSMUSG00000038456.9;SE:chr6:39523759-39527482:39527583-39557575:-","SE","6","qB1"
"5214","Mpv17","ENSMUSG00000107283.3;A5:chr5:31153742-31154091:31153742-31154108:-","A5","5","qB1"
"5215","Blcap","ENSMUSG00000067787.10;AF:chr2:157558327-157559715:157560007:157558327-157566220:157566361:-","AF","2","qH1"
"5216","Syne2","ENSMUSG00000063450.14;SE:chr12:76099512-76100028:76100096-76100992:+","SE","12","qC3"
"5217","Pole4","ENSMUSG00000030042.15;AF:chr6:82652167-82652385:82652518:82652167-82652624:82652870:-","AF","6","qC3"
"5218","Pde6b","ENSMUSG00000029491.7;RI:chr5:108423440:108423583-108424297:108424362:+","RI","5","qF"
"5219","Pde6b","ENSMUSG00000029491.7;RI:chr5:108426798:108426907-108427107:108427194:+","RI","5","qF"
"5220","Dnajb2","ENSMUSG00000026203.16;AF:chr1:75236465:75236948-75237455:75237075:75237344-75237455:+","AF","1","qC4"
